Latitude,Longitude
52.426628112793,10.7689447402954
52.426628112793,10.7689447402954
52.426628112793,10.7689447402954
52.426628112793,10.7689447402954
52.426628112793,10.7689447402954
52.426628112793,10.7689447402954
52.426628112793,10.7689447402954
52.426628112793,10.7689447402954
52.426628112793,10.7689447402954
52.426628112793,10.7689447402954
52.426628112793,10.7689447402954
52.426628112793,10.7689456939697
52.426628112793,10.7689456939697
52.426628112793,10.7689456939697
52.426628112793,10.7689456939697
52.426628112793,10.7689456939697
52.426628112793,10.7689456939697
52.426628112793,10.7689456939697
52.426628112793,10.7689456939697
52.426628112793,10.7689456939697
52.426628112793,10.7689456939697
52.426628112793,10.7689456939697
52.426628112793,10.768946647644
52.426628112793,10.768946647644
52.426628112793,10.768946647644
52.426628112793,10.768946647644
52.426628112793,10.768946647644
52.426628112793,10.768946647644
52.426628112793,10.768946647644
52.426628112793,10.768946647644
52.426628112793,10.7689476013184
52.426628112793,10.7689476013184
52.426628112793,10.7689476013184
52.426628112793,10.7689476013184
52.426628112793,10.7689476013184
52.426628112793,10.7689485549927
52.426628112793,10.7689485549927
52.426628112793,10.7689485549927
52.426628112793,10.7689485549927
52.426628112793,10.7689485549927
52.426628112793,10.7689485549927
52.426628112793,10.768949508667
52.426628112793,10.768949508667
52.426628112793,10.768949508667
52.426628112793,10.768949508667
52.426628112793,10.7689504623413
52.426628112793,10.7689504623413
52.426628112793,10.7689504623413
52.426628112793,10.7689504623413
52.426628112793,10.7689514160156
52.426628112793,10.7689514160156
52.426628112793,10.7689514160156
52.426628112793,10.7689514160156
52.426628112793,10.7689523696899
52.426628112793,10.7689523696899
52.426628112793,10.7689523696899
52.426628112793,10.7689533233643
52.426628112793,10.7689533233643
52.426628112793,10.7689533233643
52.426628112793,10.7689533233643
52.426628112793,10.7689542770386
52.426628112793,10.7689542770386
52.426628112793,10.7689542770386
52.426628112793,10.7689552307129
52.426628112793,10.7689552307129
52.426628112793,10.7689552307129
52.426628112793,10.7689561843872
52.426628112793,10.7689561843872
52.426628112793,10.7689561843872
52.426628112793,10.7689571380615
52.426628112793,10.7689571380615
52.426628112793,10.7689571380615
52.426628112793,10.7689580917358
52.426628112793,10.7689580917358
52.4266319274902,10.7689590454102
52.4266319274902,10.7689590454102
52.4266319274902,10.7689590454102
52.4266319274902,10.7689599990845
52.4266319274902,10.7689599990845
52.4266319274902,10.7689609527588
52.4266319274902,10.7689609527588
52.4266319274902,10.7689609527588
52.4266319274902,10.7689619064331
52.4266319274902,10.7689619064331
52.4266319274902,10.7689628601074
52.4266319274902,10.7689628601074
52.4266319274902,10.7689638137817
52.4266319274902,10.7689638137817
52.4266319274902,10.7689638137817
52.4266319274902,10.7689647674561
52.4266319274902,10.7689647674561
52.4266319274902,10.7689657211304
52.4266319274902,10.7689657211304
52.4266319274902,10.7689666748047
52.4266319274902,10.7689666748047
52.4266319274902,10.768967628479
52.4266319274902,10.768967628479
52.4266319274902,10.7689685821533
52.4266319274902,10.7689685821533
52.4266319274902,10.7689695358276
52.4266319274902,10.7689695358276
52.4266319274902,10.768970489502
52.4266319274902,10.768970489502
52.4266319274902,10.7689714431763
52.4266319274902,10.7689714431763
52.4266319274902,10.7689723968506
52.4266319274902,10.7689723968506
52.4266319274902,10.7689733505249
52.4266319274902,10.7689743041992
52.4266319274902,10.7689743041992
